"Date","Open","High","Low","Close","Jaw ‌Alligator‌ (y,13,21,8,13,5,8,n)","Teeth ‌Alligator‌ (y,13,21,8,13,5,8,n)","Lips ‌Alligator‌ (y,13,21,8,13,5,8,n)","MA ‌ma‌ (5,ma,0)","MA ‌ma‌ (15,ma,0)"
"Tue Dec 27 2022 15:25:00 GMT+0530 (India Standard Time)","18144.40","18145.45","18128.75","18136.00","18050.57","18088.36","18104.42","18135.17","18119.64"
"Wed Dec 28 2022 09:15:00 GMT+0530 (India Standard Time)","18084.75","18113.55","18071.50","18095.50","18052.86","18087.83","18110.13","18130.98","18118.90"
"Wed Dec 28 2022 09:20:00 GMT+0530 (India Standard Time)","18096.35","18110.25","18079.10","18107.90","18056.58","18087.93","18113.94","18125.97","18119.97"
"Wed Dec 28 2022 09:25:00 GMT+0530 (India Standard Time)","18108.75","18127.05","18081.10","18089.80","18060.14","18088.71","18115.13","18114.65","18120.20"
"Wed Dec 28 2022 09:30:00 GMT+0530 (India Standard Time)","18089.40","18120.05","18085.25","18107.85","18063.44","18092.03","18116.22","18107.41","18121.58"
"Wed Dec 28 2022 09:35:00 GMT+0530 (India Standard Time)","18108.30","18126.25","18104.00","18122.85","18066.94","18096.51","18117.68","18104.78","18123.09"
"Wed Dec 28 2022 09:40:00 GMT+0530 (India Standard Time)","18123.05","18130.80","18106.75","18116.55","18070.88","18101.06","18121.93","18108.99","18122.28"
"Wed Dec 28 2022 09:45:00 GMT+0530 (India Standard Time)","18117.05","18120.40","18105.15","18109.95","18074.27","18104.58","18126.21","18109.40","18121.01"
"Wed Dec 28 2022 09:50:00 GMT+0530 (India Standard Time)","18110.00","18133.85","18106.60","18133.85","18076.41","18106.49","18128.39","18118.21","18120.74"
"Wed Dec 28 2022 09:55:00 GMT+0530 (India Standard Time)","18133.30","18136.75","18122.05","18132.05","18077.00","18108.25","18121.21","18123.05","18121.31"
"Wed Dec 28 2022 10:00:00 GMT+0530 (India Standard Time)","18131.20","18137.70","18126.90","18137.50","18077.89","18110.16","18115.91","18125.98","18121.98"
"Wed Dec 28 2022 10:05:00 GMT+0530 (India Standard Time)","18137.80","18140.35","18129.45","18135.25","18079.14","18113.76","18113.54","18129.72","18123.23"
"Wed Dec 28 2022 10:10:00 GMT+0530 (India Standard Time)","18134.95","18146.50","18134.95","18142.50","18081.92","18117.45","18111.36","18136.23","18123.87"
"Wed Dec 28 2022 10:15:00 GMT+0530 (India Standard Time)","18142.90","18146.50","18130.20","18133.85","18085.45","18119.91","18112.11","18136.23","18123.03"
"Wed Dec 28 2022 10:20:00 GMT+0530 (India Standard Time)","18132.40","18133.45","18100.35","18105.90","18089.11","18116.49","18113.45","18131.00","18120.49"
"Wed Dec 28 2022 10:25:00 GMT+0530 (India Standard Time)","18105.90","18110.05","18089.50","18100.45","18092.19","18113.76","18113.31","18123.59","18118.12"
"Wed Dec 28 2022 10:30:00 GMT+0530 (India Standard Time)","18100.05","18111.05","18094.65","18097.55","18094.32","18112.55","18114.69","18116.05","18118.25"
"Wed Dec 28 2022 10:35:00 GMT+0530 (India Standard Time)","18097.70","18106.65","18095.30","18106.55","18096.34","18111.31","18117.64","18108.86","18118.16"
"Wed Dec 28 2022 10:40:00 GMT+0530 (India Standard Time)","18106.25","18117.70","18106.05","18114.95","18098.43","18111.79","18120.57","18105.08","18119.84"
"Wed Dec 28 2022 10:45:00 GMT+0530 (India Standard Time)","18115.10","18120.80","18115.05","18116.50","18101.55","18112.66","18123.44","18107.20","18120.42"
"Wed Dec 28 2022 10:50:00 GMT+0530 (India Standard Time)","18115.85","18125.05","18115.20","18124.85","18104.76","18112.68","18126.89","18112.08","18120.55"
"Wed Dec 28 2022 10:55:00 GMT+0530 (India Standard Time)","18124.65","18128.45","18120.15","18127.90","18107.25","18113.62","18129.18","18118.15","18121.31"
"Wed Dec 28 2022 11:00:00 GMT+0530 (India Standard Time)","18128.75","18133.10","18123.30","18128.95","18106.12","18115.59","18126.73","18122.63","18122.57"
"Wed Dec 28 2022 11:05:00 GMT+0530 (India Standard Time)","18129.00","18133.45","18121.95","18125.20","18105.24","18117.68","18121.34","18124.68","18122.00"
"Wed Dec 28 2022 11:10:00 GMT+0530 (India Standard Time)","18126.50","18141.05","18125.85","18139.85","18105.15","18119.83","18117.64","18129.35","18122.52"
"Wed Dec 28 2022 11:15:00 GMT+0530 (India Standard Time)","18140.15","18141.75","18132.20","18138.70","18104.96","18122.44","18114.31","18132.12","18122.60"
"Wed Dec 28 2022 11:20:00 GMT+0530 (India Standard Time)","18138.60","18141.40","18135.35","18136.35","18105.74","18124.43","18113.82","18133.81","18122.67"
"Wed Dec 28 2022 11:25:00 GMT+0530 (India Standard Time)","18136.00","18136.00","18126.70","18132.20","18106.74","18123.49","18114.64","18134.46","18121.98"
"Wed Dec 28 2022 11:30:00 GMT+0530 (India Standard Time)","18132.15","18133.20","18120.75","18123.55","18107.20","18120.53","18115.74","18134.13","18121.30"
"Wed Dec 28 2022 11:35:00 GMT+0530 (India Standard Time)","18123.55","18127.55","18119.05","18125.05","18108.21","18118.32","18117.45","18131.17","18122.57"
"Wed Dec 28 2022 11:40:00 GMT+0530 (India Standard Time)","18125.40","18135.30","18123.30","18125.85","18109.84","18116.15","18119.60","18128.60","18124.27"
"Wed Dec 28 2022 11:45:00 GMT+0530 (India Standard Time)","18125.00","18139.65","18123.85","18136.10","18111.56","18115.62","18121.22","18128.55","18126.84"
"Wed Dec 28 2022 11:50:00 GMT+0530 (India Standard Time)","18135.90","18141.05","18135.80","18138.00","18113.36","18115.90","18123.67","18129.71","18128.93"
"Wed Dec 28 2022 11:55:00 GMT+0530 (India Standard Time)","18139.05","18150.60","18138.90","18146.60","18115.46","18116.43","18126.33","18134.32","18131.04"
"Wed Dec 28 2022 12:00:00 GMT+0530 (India Standard Time)","18145.15","18149.90","18137.65","18140.55","18117.23","18117.41","18128.74","18137.42","18132.65"
"Wed Dec 28 2022 12:05:00 GMT+0530 (India Standard Time)","18140.55","18148.45","18139.25","18143.40","18117.20","18118.76","18129.26","18140.93","18133.88"
"Wed Dec 28 2022 12:10:00 GMT+0530 (India Standard Time)","18143.15","18144.15","18140.85","18141.90","18115.86","18119.88","18128.80","18142.09","18134.82"
"Wed Dec 28 2022 12:15:00 GMT+0530 (India Standard Time)","18143.10","18152.60","18139.50","18146.75","18114.86","18121.58","18127.70","18143.84","18136.00"
"Wed Dec 28 2022 12:20:00 GMT+0530 (India Standard Time)","18148.15","18148.15","18124.80","18131.00","18113.79","18123.50","18128.02","18140.72","18136.39"
"Wed Dec 28 2022 12:25:00 GMT+0530 (India Standard Time)","18132.05","18138.80","18125.45","18126.25","18113.64","18125.36","18128.77","18137.86","18135.48"
"Wed Dec 28 2022 12:30:00 GMT+0530 (India Standard Time)","18128.00","18135.60","18124.90","18133.90","18113.97","18126.11","18130.70","18135.96","18135.16"
"Wed Dec 28 2022 12:35:00 GMT+0530 (India Standard Time)","18134.80","18148.00","18132.45","18143.25","18114.45","18126.22","18133.51","18136.23","18135.62"
"Wed Dec 28 2022 12:40:00 GMT+0530 (India Standard Time)","18145.05","18145.05","18125.35","18134.85","18115.20","18125.85","18135.56","18133.85","18135.80"
"Wed Dec 28 2022 12:45:00 GMT+0530 (India Standard Time)","18134.35","18147.05","18130.45","18147.05","18116.20","18126.28","18137.22","18137.06","18137.37"
"Wed Dec 28 2022 12:50:00 GMT+0530 (India Standard Time)","18145.90","18146.45","18130.60","18135.55","18117.09","18126.97","18138.28","18138.92","18138.07"
"Wed Dec 28 2022 12:55:00 GMT+0530 (India Standard Time)","18134.40","18143.10","18132.80","18138.25","18118.35","18128.40","18139.83","18139.79","18138.89"
"Wed Dec 28 2022 13:00:00 GMT+0530 (India Standard Time)","18138.60","18147.95","18136.30","18136.30","18119.78","18130.44","18139.16","18138.40","18138.91"
"Wed Dec 28 2022 13:05:00 GMT+0530 (India Standard Time)","18135.95","18140.25","18125.90","18128.05","18121.21","18132.11","18137.75","18137.04","18138.24"
"Wed Dec 28 2022 13:10:00 GMT+0530 (India Standard Time)","18127.85","18136.45","18126.90","18129.85","18121.99","18133.58","18136.25","18133.60","18137.13"
"Wed Dec 28 2022 13:15:00 GMT+0530 (India Standard Time)","18129.80","18131.35","18117.70","18122.10","18122.37","18134.69","18137.05","18130.91","18135.90"
"Wed Dec 28 2022 13:20:00 GMT+0530 (India Standard Time)","18121.80","18131.00","18120.20","18129.75","18122.44","18136.11","18136.68","18129.21","18134.99"
"Wed Dec 28 2022 13:25:00 GMT+0530 (India Standard Time)","18129.70","18130.60","18115.45","18121.30","18122.97","18136.16","18137.09","18126.21","18133.61"
"Wed Dec 28 2022 13:30:00 GMT+0530 (India Standard Time)","18122.50","18130.30","18121.25","18128.00","18123.65","18135.65","18137.38","18126.20","18132.36"
"Wed Dec 28 2022 13:35:00 GMT+0530 (India Standard Time)","18127.35","18142.20","18127.35","18136.50","18124.78","18134.98","18137.49","18127.53","18132.73"
"Wed Dec 28 2022 13:40:00 GMT+0530 (India Standard Time)","18136.65","18145.00","18132.10","18135.75","18126.32","18135.63","18138.42","18130.26","18133.36"
"Wed Dec 28 2022 13:45:00 GMT+0530 (India Standard Time)","18136.30","18156.20","18135.90","18152.10","18127.66","18135.58","18137.35","18134.73","18134.58"
"Wed Dec 28 2022 13:50:00 GMT+0530 (India Standard Time)","18152.25","18165.65","18150.40","18158.25","18128.91","18135.98","18136.22","18142.12","18135.58"
"Wed Dec 28 2022 13:55:00 GMT+0530 (India Standard Time)","18159.80","18164.60","18156.50","18157.75","18129.95","18136.29","18133.88","18148.07","18137.10"
"Wed Dec 28 2022 14:00:00 GMT+0530 (India Standard Time)","18157.30","18161.35","18153.45","18160.45","18131.19","18136.50","18132.22","18152.86","18138.00"
"Wed Dec 28 2022 14:05:00 GMT+0530 (India Standard Time)","18160.05","18171.60","18158.00","18171.15","18131.60","18137.20","18130.38","18159.94","18140.37"
"Wed Dec 28 2022 14:10:00 GMT+0530 (India Standard Time)","18170.85","18173.05","18158.05","18164.05","18131.64","18136.69","18129.46","18162.33","18142.09"
"Wed Dec 28 2022 14:15:00 GMT+0530 (India Standard Time)","18163.30","18165.60","18153.25","18153.50","18131.53","18136.06","18130.52","18161.38","18143.24"
"Wed Dec 28 2022 14:20:00 GMT+0530 (India Standard Time)","18153.75","18154.75","18146.80","18151.95","18132.20","18134.62","18132.13","18160.22","18144.83"
"Wed Dec 28 2022 14:25:00 GMT+0530 (India Standard Time)","18151.35","18165.60","18151.10","18162.75","18132.43","18133.49","18134.91","18160.68","18147.02"
"Wed Dec 28 2022 14:30:00 GMT+0530 (India Standard Time)","18162.90","18165.00","18154.25","18156.00","18132.92","18132.18","18139.54","18157.65","18149.28"
"Wed Dec 28 2022 14:35:00 GMT+0530 (India Standard Time)","18155.40","18158.40","18150.70","18156.75","18133.35","18131.38","18143.74","18156.19","18151.08"
"Wed Dec 28 2022 14:40:00 GMT+0530 (India Standard Time)","18157.00","18163.20","18154.50","18157.45","18133.70","18131.81","18146.47","18156.98","18153.49"
"Wed Dec 28 2022 14:45:00 GMT+0530 (India Standard Time)","18157.05","18162.80","18156.15","18162.15","18134.35","18132.65","18150.14","18159.02","18155.77"
"Wed Dec 28 2022 14:50:00 GMT+0530 (India Standard Time)","18161.60","18163.20","18115.05","18115.10","18134.25","18134.32","18153.22","18149.49","18154.34"
"Wed Dec 28 2022 14:55:00 GMT+0530 (India Standard Time)","18115.05","18123.95","18101.85","18117.50","18134.05","18137.29","18154.46","18141.79","18153.13"
"Wed Dec 28 2022 15:00:00 GMT+0530 (India Standard Time)","18113.50","18136.05","18113.50","18127.20","18133.32","18140.20","18153.72","18135.88","18151.47"
"Wed Dec 28 2022 15:05:00 GMT+0530 (India Standard Time)","18127.20","18148.70","18124.25","18148.70","18132.73","18142.35","18154.65","18134.13","18150.83"
"Wed Dec 28 2022 15:10:00 GMT+0530 (India Standard Time)","18149.00","18149.00","18121.25","18125.70","18131.98","18145.15","18155.64","18126.84","18148.69"
"Wed Dec 28 2022 15:15:00 GMT+0530 (India Standard Time)","18124.50","18125.60","18118.75","18119.35","18131.50","18147.70","18155.43","18127.69","18145.95"
"Wed Dec 28 2022 15:20:00 GMT+0530 (India Standard Time)","18119.50","18120.80","18107.45","18110.00","18131.76","18149.17","18156.11","18126.19","18141.88"
"Wed Dec 28 2022 15:25:00 GMT+0530 (India Standard Time)","18109.75","18118.55","18106.45","18106.90","18132.28","18149.37","18156.78","18122.13","18138.07"
"Thu Dec 29 2022 09:15:00 GMT+0530 (India Standard Time)","18045.70","18060.40","18029.25","18029.25","18133.34","18150.49","18153.25","18098.24","18129.78"
"Thu Dec 29 2022 09:20:00 GMT+0530 (India Standard Time)","18028.75","18041.95","18011.80","18040.45","18135.24","18151.63","18145.18","18081.19","18122.35"
"Thu Dec 29 2022 09:25:00 GMT+0530 (India Standard Time)","18041.45","18056.30","18032.85","18056.30","18137.18","18152.00","18141.10","18068.58","18115.25"
"Thu Dec 29 2022 09:30:00 GMT+0530 (India Standard Time)","18057.70","18060.05","18035.40","18036.30","18138.74","18152.85","18140.17","18053.84","18107.27"
"Thu Dec 29 2022 09:35:00 GMT+0530 (India Standard Time)","18036.90","18040.35","18028.20","18028.90","18140.74","18153.68","18139.16","18038.24","18098.75"
"Thu Dec 29 2022 09:40:00 GMT+0530 (India Standard Time)","18028.75","18029.10","18010.05","18010.80","18142.65","18151.86","18135.77","18034.55","18088.97"
"Thu Dec 29 2022 09:45:00 GMT+0530 (India Standard Time)","18010.45","18020.10","18004.30","18012.10","18143.94","18146.99","18131.44","18028.88","18078.97"
"Thu Dec 29 2022 09:50:00 GMT+0530 (India Standard Time)","18012.35","18025.50","18012.35","18020.10","18144.47","18144.21","18127.65","18021.64","18072.64"
"Thu Dec 29 2022 09:55:00 GMT+0530 (India Standard Time)","18020.90","18027.70","18012.20","18021.05","18145.54","18143.25","18111.09","18018.59","18066.21"
"Thu Dec 29 2022 10:00:00 GMT+0530 (India Standard Time)","18021.85","18021.85","18007.95","18015.50","18146.62","18142.23","18094.24","18015.91","18058.76"
"Thu Dec 29 2022 10:05:00 GMT+0530 (India Standard Time)","18015.45","18015.70","17995.30","17997.30","18147.23","18139.72","18084.31","18013.21","18048.67"
"Thu Dec 29 2022 10:10:00 GMT+0530 (India Standard Time)","17997.25","18005.95","17996.70","18003.55","18148.12","18136.52","18076.99","18011.50","18040.52"
"Thu Dec 29 2022 10:15:00 GMT+0530 (India Standard Time)","18003.55","18009.80","18002.15","18002.75","18149.00","18133.52","18068.45","18008.03","18032.75"
"Thu Dec 29 2022 10:20:00 GMT+0530 (India Standard Time)","18002.65","18009.20","17992.90","18008.40","18148.24","18122.43","18058.67","18005.50","18025.98"
"Thu Dec 29 2022 10:25:00 GMT+0530 (India Standard Time)","18007.70","18015.40","18006.45","18009.90","18145.52","18110.49","18049.38","18004.38","18019.51"
"Thu Dec 29 2022 10:30:00 GMT+0530 (India Standard Time)","18010.45","18013.30","18007.20","18008.90","18143.92","18102.25","18043.29","18006.70","18018.15"
"Thu Dec 29 2022 10:35:00 GMT+0530 (India Standard Time)","18008.95","18026.50","18008.25","18026.50","18143.35","18095.43","18038.62","18011.29","18017.22"
"Thu Dec 29 2022 10:40:00 GMT+0530 (India Standard Time)","18025.20","18028.65","18018.90","18022.75","18142.72","18087.79","18033.88","18015.29","18014.99"
"Thu Dec 29 2022 10:45:00 GMT+0530 (India Standard Time)","18022.30","18023.80","18013.70","18022.05","18141.14","18079.26","18028.20","18018.02","18014.04"
"Thu Dec 29 2022 10:50:00 GMT+0530 (India Standard Time)","18022.35","18023.00","18015.40","18016.25","18139.06","18070.88","18022.83","18019.29","18013.19"
"Thu Dec 29 2022 10:55:00 GMT+0530 (India Standard Time)","18016.50","18018.50","18011.50","18012.85","18137.02","18064.39","18019.46","18020.08","18013.33"
"Thu Dec 29 2022 11:00:00 GMT+0530 (India Standard Time)","18013.15","18019.45","18012.40","18018.00","18129.92","18058.83","18015.77","18018.38","18013.72"
"Thu Dec 29 2022 11:05:00 GMT+0530 (India Standard Time)","18017.80","18021.65","18013.35","18014.65","18122.00","18053.34","18014.80","18016.76","18013.36"
"Thu Dec 29 2022 11:10:00 GMT+0530 (India Standard Time)","18015.05","18019.95","18014.05","18019.35","18116.04","18047.36","18013.89","18016.22","18013.25"
"Thu Dec 29 2022 11:15:00 GMT+0530 (India Standard Time)","18019.20","18026.10","18019.20","18023.45","18110.79","18041.61","18014.59","18017.66","18013.78"
"Thu Dec 29 2022 11:20:00 GMT+0530 (India Standard Time)","18023.35","18024.10","18016.85","18017.00","18104.90","18037.15","18016.43","18018.49","18015.09"
"Thu Dec 29 2022 11:25:00 GMT+0530 (India Standard Time)","18017.20","18024.30","18016.00","18023.30","18098.34","18032.64","18016.89","18019.55","18016.41"
"Thu Dec 29 2022 11:30:00 GMT+0530 (India Standard Time)","18022.50","18025.45","18011.15","18012.95","18091.71","18029.92","18017.35","18019.21","18017.09"
"Thu Dec 29 2022 11:35:00 GMT+0530 (India Standard Time)","18012.05","18017.60","18007.95","18013.60","18086.11","18027.47","18016.88","18018.06","18017.43"
"Thu Dec 29 2022 11:40:00 GMT+0530 (India Standard Time)","18014.35","18049.65","18013.00","18033.20","18081.02","18026.20","18016.69","18020.01","18018.99"
"Thu Dec 29 2022 11:45:00 GMT+0530 (India Standard Time)","18031.70","18037.90","18028.25","18036.65","18075.94","18025.90","18016.85","18023.94","18020.84"
"Thu Dec 29 2022 11:50:00 GMT+0530 (India Standard Time)","18036.40","18048.30","18034.95","18048.15","18070.52","18025.01","18016.88","18028.91","18022.28"
"Thu Dec 29 2022 11:55:00 GMT+0530 (India Standard Time)","18047.30","18050.15","18035.75","18035.90","18065.20","18024.28","18018.04","18033.50","18023.16"
"Thu Dec 29 2022 12:00:00 GMT+0530 (India Standard Time)","18035.10","18038.05","18028.05","18036.35","18060.64","18023.12","18018.52","18038.05","18024.11"
"Thu Dec 29 2022 12:05:00 GMT+0530 (India Standard Time)","18036.45","18037.60","18027.90","18028.80","18056.06","18022.22","18018.85","18037.17","18024.95"
"Thu Dec 29 2022 12:10:00 GMT+0530 (India Standard Time)","18029.00","18034.25","18022.25","18031.45","18052.59","18021.63","18018.74","18036.13","18026.19"
"Thu Dec 29 2022 12:15:00 GMT+0530 (India Standard Time)","18030.90","18031.75","18024.80","18025.85","18049.33","18021.05","18017.55","18031.67","18026.71"
"Thu Dec 29 2022 12:20:00 GMT+0530 (India Standard Time)","18025.45","18031.65","18022.90","18023.90","18046.87","18021.25","18020.30","18029.27","18027.33"
"Thu Dec 29 2022 12:25:00 GMT+0530 (India Standard Time)","18023.00","18026.45","18018.35","18018.55","18045.09","18021.15","18022.86","18025.71","18027.27"
"Thu Dec 29 2022 12:30:00 GMT+0530 (India Standard Time)","18018.45","18022.75","18015.95","18019.40","18043.07","18021.03","18026.61","18023.83","18027.00"
